id,iteration_no,run_name,sent_id,error_type,gold_class,pred_class,gold_span,pred_span,eval_cond
471,third,robert_train_diac,391,wrong_type,NAT_REL_POL,"(47,49)","(47,49)",
472,third,robert_train_diac,391,wrong_type,NAT_REL_POL,"(46,46)","(46,46)",
473,third,robert_train_diac,391,wrong_boundary,GPE,GPE,"(39,39)","(39,42)",diac
474,third,robert_train_diac,391,wrong_boundary,EVENT,EVENT,"(74,80)","(74,75)",diac
475,third,robert_train_diac,391,wrong_boundary,EVENT,EVENT,"(86,95)","(86,89)",diac
476,third,robert_train_diac,391,missed,GPE,O,"(42,42)",,diac
477,third,robert_train_diac,391,spurious,O,NAT_REL_POL,,"(55,56)",diac
478,third,robert_train_diac,391,spurious,O,DATETIME,,"(80,80)",diac
479,third,robert_train_diac,391,spurious,O,DATETIME,,"(91,95)",diac
480,third,robert_train_diac,392,wrong_type,GPE,"(38,40)","(38,40)",
481,third,robert_train_diac,392,missed,PERSON,O,"(78,78)",,diac
482,third,robert_train_diac,392,missed,PERSON,O,"(84,85)",,diac
483,third,robert_train_diac,393,spurious,O,PERSON,,"(17,22)",diac
484,third,robert_train_diac,398,missed,NAT_REL_POL,O,"(65,68)",,diac
485,third,robert_train_diac,398,missed,LOC,O,"(79,79)",,diac
486,third,robert_train_diac,398,missed,LOC,O,"(80,81)",,diac
487,third,robert_train_diac,398,missed,GPE,O,"(89,93)",,diac
488,third,robert_train_diac,398,missed,GPE,O,"(98,98)",,diac
489,third,robert_train_diac,398,spurious,O,PERSON,,"(89,95)",diac
490,third,robert_train_diac,399,wrong_boundary,PERSON,PERSON,"(6,18)","(6,12)",diac
491,third,robert_train_diac,399,spurious,O,PERSON,,"(14,17)",diac
492,third,robert_train_diac,401,wrong_boundary,PERSON,PERSON,"(51,56)","(51,54)",diac
493,third,robert_train_diac,401,spurious,O,GPE,,"(55,56)",diac
494,third,robert_train_diac,403,wrong_boundary,PERSON,PERSON,"(7,9)","(7,7)",diac
495,third,robert_train_diac,403,missed,GPE,O,"(10,12)",,diac
496,third,robert_train_diac,404,missed,LOC,O,"(21,21)",,diac
497,third,robert_train_diac,406,wrong_boundary,ORG,ORG,"(18,22)","(18,20)",diac
498,third,robert_train_diac,406,spurious,O,GPE,,"(22,22)",diac
499,third,robert_train_diac,407,spurious,O,PERSON,,"(23,23)",diac
500,third,robert_train_diac,407,spurious,O,PERSON,,"(24,24)",diac
501,third,robert_train_diac,407,spurious,O,PERSON,,"(25,25)",diac
502,third,robert_train_diac,409,wrong_type,ORG,"(9,11)","(9,11)",
503,third,robert_train_diac,409,spurious,O,ORG,,"(14,14)",diac
504,third,robert_train_diac,409,spurious,O,ORG,,"(15,17)",diac
505,third,robert_train_diac,410,missed,PERSON,O,"(60,60)",,diac
506,third,robert_train_diac,412,missed,LOC,O,"(24,29)",,diac
507,third,robert_train_diac,412,spurious,O,GPE,,"(26,27)",diac
508,third,robert_train_diac,412,spurious,O,GPE,,"(29,29)",diac
509,third,robert_train_diac,414,wrong_type,LOC,"(12,12)","(12,12)",
510,third,robert_train_diac,414,missed,LOC,O,"(20,20)",,diac
511,third,robert_train_diac,414,missed,LOC,O,"(21,28)",,diac
512,third,robert_train_diac,415,wrong_type,ORG,"(37,42)","(37,42)",
513,third,robert_train_diac,415,wrong_type,ORG,"(36,36)","(36,36)",
514,third,robert_train_diac,415,wrong_type,ORG,"(30,32)","(30,32)",
515,third,robert_train_diac,415,wrong_type,ORG,"(29,29)","(29,29)",
516,third,robert_train_diac,415,wrong_boundary,ORG,ORG,"(46,55)","(46,52)",diac
517,third,robert_train_diac,415,missed,ORG,O,"(24,27)",,diac
518,third,robert_train_diac,415,spurious,O,NUMERIC,,"(55,55)",diac
519,third,robert_train_diac,417,missed,GPE,O,"(7,11)",,diac
520,third,robert_train_diac,421,missed,ORG,O,"(17,19)",,diac
521,third,robert_train_diac,421,spurious,O,GPE,,"(18,19)",diac
522,third,robert_train_diac,425,missed,ORDINAL,O,"(7,7)",,diac
523,third,robert_train_diac,426,wrong_type,FACILITY,"(47,47)","(47,47)",
524,third,robert_train_diac,426,missed,ORG,O,"(23,28)",,diac
525,third,robert_train_diac,426,spurious,O,PERSON,,"(3,3)",diac
526,third,robert_train_diac,426,spurious,O,PERSON,,"(4,6)",diac
527,third,robert_train_diac,426,spurious,O,PERSON,,"(79,79)",diac
528,third,robert_train_diac,427,missed,DATETIME,O,"(88,88)",,diac
529,third,robert_train_diac,428,missed,LOC,O,"(28,30)",,diac
530,third,robert_train_diac,428,missed,LOC,O,"(40,42)",,diac
531,third,robert_train_diac,428,spurious,O,GPE,,"(30,30)",diac
532,third,robert_train_diac,428,spurious,O,GPE,,"(42,42)",diac
533,third,robert_train_diac,429,wrong_boundary,FACILITY,FACILITY,"(21,27)","(21,28)",diac
534,third,robert_train_diac,430,wrong_boundary,DATETIME,DATETIME,"(73,75)","(72,75)",diac
535,third,robert_train_diac,430,missed,PERSON,O,"(2,2)",,diac
536,third,robert_train_diac,431,wrong_type,ORG,"(34,36)","(34,36)",
537,third,robert_train_diac,431,wrong_boundary,EVENT,EVENT,"(14,23)","(14,24)",diac
538,third,robert_train_diac,431,missed,DATETIME,O,"(24,24)",,diac
539,third,robert_train_diac,434,wrong_boundary,PERSON,PERSON,"(96,101)","(98,101)",diac
540,third,robert_train_diac,434,wrong_boundary,PERSON,PERSON,"(126,127)","(126,126)",diac
541,third,robert_train_diac,434,missed,DATETIME,O,"(21,22)",,diac
542,third,robert_train_diac,434,missed,ORG,O,"(67,69)",,diac
543,third,robert_train_diac,434,spurious,O,PERSON,,"(28,28)",diac
544,third,robert_train_diac,434,spurious,O,PERSON,,"(29,29)",diac
545,third,robert_train_diac,434,spurious,O,PERSON,,"(30,30)",diac
546,third,robert_train_diac,434,spurious,O,WORK_OF_ART,,"(125,125)",diac
547,third,robert_train_diac,437,missed,ORG,O,"(48,49)",,diac
548,third,robert_train_diac,437,spurious,O,FACILITY,,"(48,48)",diac
549,third,robert_train_diac,443,wrong_boundary,ORG,ORG,"(6,8)","(6,12)",diac
550,third,robert_train_diac,443,missed,GPE,O,"(10,10)",,diac
551,third,robert_train_diac,443,missed,GPE,O,"(11,12)",,diac
552,third,robert_train_diac,444,wrong_type,ORG,"(2,3)","(2,3)",
553,third,robert_train_diac,445,wrong_boundary,ORG,ORG,"(27,29)","(27,27)",diac
554,third,robert_train_diac,445,missed,ORG,O,"(44,44)",,diac
555,third,robert_train_diac,447,missed,ORG,O,"(26,26)",,diac
556,third,robert_train_diac,448,missed,PERSON,O,"(3,4)",,diac
557,third,robert_train_diac,452,wrong_boundary,FACILITY,FACILITY,"(100,107)","(100,102)",diac
558,third,robert_train_diac,452,wrong_boundary,ORG,ORG,"(124,125)","(124,124)",diac
559,third,robert_train_diac,452,missed,NAT_REL_POL,O,"(130,131)",,diac
560,third,robert_train_diac,452,missed,PERSON,O,"(206,206)",,diac
561,third,robert_train_diac,452,missed,PERSON,O,"(252,252)",,diac
562,third,robert_train_diac,452,missed,PERSON,O,"(253,253)",,diac
563,third,robert_train_diac,453,wrong_type,ORG,"(15,20)","(15,20)",
564,third,robert_train_diac,453,wrong_boundary,EVENT,EVENT,"(26,31)","(26,30)",diac
565,third,robert_train_diac,453,missed,PERSON,O,"(35,38)",,diac
566,third,robert_train_diac,453,spurious,O,NUMERIC,,"(31,31)",diac
567,third,robert_train_diac,454,wrong_boundary,DATETIME,DATETIME,"(6,7)","(6,6)",diac
568,third,robert_train_diac,456,wrong_boundary,PERSON,PERSON,"(4,7)","(4,6)",diac
569,third,robert_train_diac,457,missed,PERSON,O,"(17,17)",,diac
570,third,robert_train_diac,457,missed,PERSON,O,"(18,18)",,diac
571,third,robert_train_diac,458,missed,PERSON,O,"(87,88)",,diac
572,third,robert_train_diac,459,spurious,O,ORG,,"(9,11)",diac
573,third,robert_train_diac,460,wrong_boundary,DATETIME,DATETIME,"(75,81)","(75,75)",diac
574,third,robert_train_diac,460,spurious,O,DATETIME,,"(79,79)",diac
575,third,robert_train_diac,460,spurious,O,DATETIME,,"(81,81)",diac
576,third,robert_train_diac,461,wrong_boundary,PERSON,PERSON,"(20,22)","(21,22)",diac
577,third,robert_train_diac,462,missed,PERSON,O,"(33,33)",,diac
578,third,robert_train_diac,463,wrong_boundary,PERSON,PERSON,"(11,23)","(11,22)",diac
579,third,robert_train_diac,464,wrong_boundary,EVENT,EVENT,"(45,67)","(46,46)",diac
580,third,robert_train_diac,464,spurious,O,EVENT,,"(64,64)",diac
581,third,robert_train_diac,465,missed,GPE,O,"(25,25)",,diac
582,third,robert_train_diac,465,missed,GPE,O,"(27,27)",,diac
583,third,robert_train_diac,466,wrong_boundary,ORG,ORG,"(19,21)","(18,21)",diac
584,third,robert_train_diac,466,wrong_boundary,WORK_OF_ART,WORK_OF_ART,"(34,55)","(36,36)",diac
585,third,robert_train_diac,466,missed,WORK_OF_ART,O,"(33,33)",,diac
586,third,robert_train_diac,466,spurious,O,WORK_OF_ART,,"(37,37)",diac
587,third,robert_train_diac,466,spurious,O,WORK_OF_ART,,"(38,38)",diac
588,third,robert_train_diac,466,spurious,O,WORK_OF_ART,,"(39,55)",diac
589,third,robert_train_diac,469,missed,DATETIME,O,"(12,13)",,diac
590,third,robert_train_diac,471,spurious,O,ORG,,"(3,4)",diac
591,third,robert_train_diac,471,spurious,O,PERSON,,"(41,41)",diac
592,third,robert_train_diac,471,spurious,O,ORG,,"(46,47)",diac
593,third,robert_train_diac,473,missed,LOC,O,"(35,40)",,diac
594,third,robert_train_diac,474,missed,LOC,O,"(2,2)",,diac
595,third,robert_train_diac,474,missed,LOC,O,"(3,3)",,diac
596,third,robert_train_diac,474,missed,PERSON,O,"(28,28)",,diac
597,third,robert_train_diac,474,missed,PERSON,O,"(29,34)",,diac
598,third,robert_train_diac,474,spurious,O,ORDINAL,,"(23,23)",diac
599,third,robert_train_diac,474,spurious,O,PERSON,,"(24,24)",diac
600,third,robert_train_diac,475,missed,EVENT,O,"(25,25)",,diac
601,third,robert_train_diac,475,missed,EVENT,O,"(26,26)",,diac
602,third,robert_train_diac,479,wrong_boundary,ORG,ORG,"(14,14)","(14,19)",diac
603,third,robert_train_diac,479,missed,ORG,O,"(15,19)",,diac
604,third,robert_train_diac,484,wrong_boundary,PERSON,PERSON,"(19,22)","(19,19)",diac
605,third,robert_train_diac,485,wrong_boundary,ORG,ORG,"(39,42)","(42,42)",diac
606,third,robert_train_diac,487,missed,NUMERIC,O,"(33,33)",,diac
607,third,robert_train_diac,488,spurious,O,PERSON,,"(43,43)",diac
608,third,robert_train_diac,488,spurious,O,ORG,,"(46,47)",diac
609,third,robert_train_diac,489,missed,EVENT,O,"(39,43)",,diac
610,third,robert_train_diac,490,missed,ORG,O,"(9,11)",,diac
611,third,robert_train_diac,492,wrong_type,LOC,"(10,16)","(10,16)",
612,third,robert_train_diac,493,missed,DATETIME,O,"(49,49)",,diac
613,third,robert_train_diac,493,missed,DATETIME,O,"(50,51)",,diac
614,third,robert_train_diac,494,missed,ORG,O,"(7,7)",,diac
615,third,robert_train_diac,494,missed,PERSON,O,"(11,11)",,diac
616,third,robert_train_diac,496,wrong_boundary,DATETIME,DATETIME,"(52,64)","(63,64)",diac
617,third,robert_train_diac,496,wrong_boundary,DATETIME,DATETIME,"(72,87)","(85,87)",diac
618,third,robert_train_diac,496,spurious,O,QUANTITY,,"(52,52)",diac
619,third,robert_train_diac,496,spurious,O,NUMERIC,,"(56,56)",diac
620,third,robert_train_diac,496,spurious,O,NUMERIC,,"(58,58)",diac
621,third,robert_train_diac,496,spurious,O,NUMERIC,,"(72,72)",diac
622,third,robert_train_diac,496,spurious,O,NUMERIC,,"(76,76)",diac
623,third,robert_train_diac,496,spurious,O,NUMERIC,,"(78,78)",diac
624,third,robert_train_diac,496,spurious,O,NUMERIC,,"(79,79)",diac
625,third,robert_train_diac,496,spurious,O,NUMERIC,,"(80,80)",diac
626,third,robert_train_diac,496,spurious,O,NUMERIC,,"(81,81)",diac
627,third,robert_train_diac,496,spurious,O,NUMERIC,,"(83,83)",diac
628,third,robert_train_diac,497,wrong_boundary,DATETIME,DATETIME,"(3,13)","(8,8)",diac
629,third,robert_train_diac,497,spurious,O,DATETIME,,"(9,9)",diac
630,third,robert_train_diac,497,spurious,O,DATETIME,,"(10,13)",diac
631,third,robert_train_diac,498,wrong_boundary,PERIOD,PERIOD,"(20,23)","(21,23)",diac
632,third,robert_train_diac,498,missed,PERIOD,O,"(19,19)",,diac
633,third,robert_train_diac,499,wrong_boundary,PERSON,PERSON,"(96,100)","(92,100)",diac
634,third,robert_train_diac,499,spurious,O,PERSON,,"(91,91)",diac
635,third,robert_train_diac,501,wrong_type,ORG,"(27,33)","(27,33)",
636,third,robert_train_diac,502,wrong_type,LOC,"(48,50)","(48,50)",
637,third,robert_train_diac,502,wrong_boundary,PERSON,PERSON,"(53,67)","(53,56)",diac
638,third,robert_train_diac,502,spurious,O,PERSON,,"(59,59)",diac
639,third,robert_train_diac,502,spurious,O,PERSON,,"(60,67)",diac
640,third,robert_train_diac,503,wrong_boundary,PERSON,PERSON,"(2,3)","(2,2)",diac
641,third,robert_train_diac,504,spurious,O,LOC,,"(29,29)",diac
642,third,robert_train_diac,505,spurious,O,PERSON,,"(23,23)",diac
643,third,robert_train_diac,506,missed,PERSON,O,"(16,16)",,diac
644,third,robert_train_diac,509,missed,ORG,O,"(19,19)",,diac
645,third,robert_train_diac,509,missed,ORG,O,"(20,20)",,diac
646,third,robert_train_diac,510,wrong_boundary,NUMERIC,NUMERIC,"(44,45)","(45,45)",diac
647,third,robert_train_diac,512,wrong_boundary,LOC,LOC,"(81,86)","(81,81)",diac
648,third,robert_train_diac,512,wrong_boundary,PERSON,PERSON,"(101,101)","(101,110)",diac
649,third,robert_train_diac,512,missed,PERSON,O,"(13,13)",,diac
650,third,robert_train_diac,512,missed,PERSON,O,"(14,17)",,diac
651,third,robert_train_diac,512,missed,PERSON,O,"(107,110)",,diac
652,third,robert_train_diac,517,missed,GPE,O,"(50,52)",,diac
653,third,robert_train_diac,517,missed,GPE,O,"(54,54)",,diac
654,third,robert_train_diac,517,missed,FACILITY,O,"(56,57)",,diac
655,third,robert_train_diac,517,missed,FACILITY,O,"(59,63)",,diac
656,third,robert_train_diac,517,spurious,O,PERSON,,"(50,50)",diac
657,third,robert_train_diac,518,wrong_boundary,PERSON,PERSON,"(19,29)","(19,26)",diac
658,third,robert_train_diac,518,wrong_boundary,NAT_REL_POL,NAT_REL_POL,"(38,39)","(38,41)",diac
659,third,robert_train_diac,518,missed,NAT_REL_POL,O,"(41,41)",,diac
660,third,robert_train_diac,518,spurious,O,WORK_OF_ART,,"(27,29)",diac
661,third,robert_train_diac,521,wrong_boundary,WORK_OF_ART,WORK_OF_ART,"(13,26)","(13,25)",diac
662,third,robert_train_diac,522,wrong_boundary,EVENT,EVENT,"(10,17)","(10,12)",diac
663,third,robert_train_diac,522,spurious,O,GPE,,"(16,17)",diac
664,third,robert_train_diac,524,wrong_type,NAT_REL_POL,"(3,4)","(3,4)",
665,third,robert_train_diac,524,wrong_type,PERSON,"(39,39)","(39,39)",
666,third,robert_train_diac,524,wrong_type,PERSON,"(40,41)","(40,41)",
667,third,robert_train_diac,524,missed,FACILITY,O,"(25,32)",,diac
668,third,robert_train_diac,529,missed,PERSON,O,"(72,72)",,diac
669,third,robert_train_diac,529,missed,PERSON,O,"(73,73)",,diac
670,third,robert_train_diac,531,spurious,O,EVENT,,"(20,20)",diac
671,third,robert_train_diac,531,spurious,O,EVENT,,"(24,24)",diac
672,third,robert_train_diac,536,missed,LOC,O,"(11,11)",,diac
673,third,robert_train_diac,536,missed,LOC,O,"(12,12)",,diac
674,third,robert_train_diac,536,missed,LOC,O,"(13,15)",,diac
675,third,robert_train_diac,537,wrong_boundary,PERSON,PERSON,"(8,12)","(8,9)",diac
676,third,robert_train_diac,538,spurious,O,DATETIME,,"(61,61)",diac
677,third,robert_train_diac,541,missed,GPE,O,"(15,15)",,diac
678,third,robert_train_diac,541,missed,DATETIME,O,"(19,20)",,diac
679,third,robert_train_diac,541,spurious,O,ORG,,"(13,15)",diac
680,third,robert_train_diac,543,wrong_boundary,ORG,ORG,"(28,29)","(28,31)",diac
681,third,robert_train_diac,543,missed,GPE,O,"(31,31)",,diac
682,third,robert_train_diac,543,missed,ORG,O,"(33,34)",,diac
683,third,robert_train_diac,546,wrong_boundary,PERSON,PERSON,"(24,25)","(24,24)",diac
684,third,robert_train_diac,548,wrong_boundary,NUMERIC,NUMERIC,"(135,136)","(135,135)",diac
685,third,robert_train_diac,548,wrong_boundary,NUMERIC,NUMERIC,"(149,150)","(149,149)",diac
686,third,robert_train_diac,548,missed,NUMERIC,O,"(16,17)",,diac
687,third,robert_train_diac,548,missed,NUMERIC,O,"(30,32)",,diac
688,third,robert_train_diac,548,missed,NUMERIC,O,"(57,58)",,diac
689,third,robert_train_diac,548,missed,NUMERIC,O,"(71,72)",,diac
690,third,robert_train_diac,548,missed,NUMERIC,O,"(96,97)",,diac
691,third,robert_train_diac,548,missed,NUMERIC,O,"(108,109)",,diac
692,third,robert_train_diac,548,missed,NUMERIC,O,"(121,122)",,diac
693,third,robert_train_diac,548,missed,NUMERIC,O,"(165,166)",,diac
694,third,robert_train_diac,548,missed,NUMERIC,O,"(178,179)",,diac
695,third,robert_train_diac,548,missed,NUMERIC,O,"(206,206)",,diac
696,third,robert_train_diac,548,missed,NUMERIC,O,"(232,232)",,diac
697,third,robert_train_diac,549,spurious,O,FACILITY,,"(22,22)",diac
698,third,robert_train_diac,549,spurious,O,FACILITY,,"(23,25)",diac
699,third,robert_train_diac,550,wrong_boundary,WORK_OF_ART,WORK_OF_ART,"(29,35)","(27,32)",diac
700,third,robert_train_diac,550,missed,WORK_OF_ART,O,"(50,62)",,diac
701,third,robert_train_diac,550,spurious,O,PERSON,,"(14,15)",diac
702,third,robert_train_diac,550,spurious,O,PERSON,,"(34,34)",diac
703,third,robert_train_diac,553,missed,PERSON,O,"(25,25)",,diac
704,third,robert_train_diac,554,wrong_type,WORK_OF_ART,"(12,13)","(12,13)",
705,third,robert_train_diac,556,wrong_boundary,DATETIME,DATETIME,"(18,20)","(19,19)",diac
706,third,robert_train_diac,556,missed,FACILITY,O,"(2,2)",,diac
707,third,robert_train_diac,556,missed,FACILITY,O,"(3,9)",,diac
708,third,robert_train_diac,556,missed,GPE,O,"(55,55)",,diac
709,third,robert_train_diac,556,spurious,O,LOC,,"(53,55)",diac
710,third,robert_train_diac,559,wrong_boundary,ORG,ORG,"(81,84)","(81,83)",diac
711,third,robert_train_diac,559,missed,DATETIME,O,"(59,61)",,diac
712,third,robert_train_diac,560,missed,PERSON,O,"(14,14)",,diac
713,third,robert_train_diac,560,missed,PERSON,O,"(21,21)",,diac
714,third,robert_train_diac,562,wrong_boundary,DATETIME,DATETIME,"(23,25)","(23,23)",diac
715,third,robert_train_diac,564,spurious,O,ORG,,"(27,27)",diac
716,third,robert_train_diac,571,missed,WORK_OF_ART,O,"(2,12)",,diac
717,third,robert_train_diac,571,spurious,O,GPE,,"(16,16)",diac
718,third,robert_train_diac,571,spurious,O,GPE,,"(17,21)",diac
719,third,robert_train_diac,573,spurious,O,DATETIME,,"(3,4)",diac
720,third,robert_train_diac,577,wrong_type,FACILITY,"(13,13)","(13,13)",
721,third,robert_train_diac,577,missed,FACILITY,O,"(14,16)",,diac
722,third,robert_train_diac,577,spurious,O,LOC,,"(14,15)",diac
723,third,robert_train_diac,578,missed,NAT_REL_POL,O,"(68,68)",,diac
724,third,robert_train_diac,578,missed,NAT_REL_POL,O,"(69,69)",,diac
725,third,robert_train_diac,578,missed,NAT_REL_POL,O,"(70,70)",,diac
726,third,robert_train_diac,578,missed,NAT_REL_POL,O,"(71,71)",,diac
727,third,robert_train_diac,578,missed,WORK_OF_ART,O,"(73,76)",,diac
728,third,robert_train_diac,578,spurious,O,PERSON,,"(75,76)",diac
729,third,robert_train_diac,579,wrong_boundary,PERSON,PERSON,"(18,21)","(18,18)",diac
730,third,robert_train_diac,581,wrong_boundary,PERIOD,PERIOD,"(44,49)","(44,48)",diac
731,third,robert_train_diac,581,spurious,O,DATETIME,,"(40,40)",diac
732,third,robert_train_diac,581,spurious,O,DATETIME,,"(41,41)",diac
733,third,robert_train_diac,582,wrong_boundary,LOC,LOC,"(4,6)","(4,4)",diac
734,third,robert_train_diac,583,wrong_boundary,PERSON,PERSON,"(22,23)","(22,24)",diac
735,third,robert_train_diac,584,wrong_boundary,WORK_OF_ART,WORK_OF_ART,"(112,130)","(112,123)",diac
736,third,robert_train_diac,585,missed,LOC,O,"(48,50)",,diac
737,third,robert_train_diac,586,missed,DATETIME,O,"(5,6)",,diac
738,third,robert_train_diac,586,spurious,O,ORDINAL,,"(5,5)",diac
739,third,robert_train_diac,587,missed,ORG,O,"(23,25)",,diac
740,third,robert_train_diac,589,wrong_boundary,WORK_OF_ART,WORK_OF_ART,"(18,37)","(18,25)",diac
741,third,robert_train_diac,589,spurious,O,PERSON,,"(26,26)",diac
742,third,robert_train_diac,589,spurious,O,PERSON,,"(27,27)",diac
743,third,robert_train_diac,589,spurious,O,NAT_REL_POL,,"(28,28)",diac
744,third,robert_train_diac,590,spurious,O,ORDINAL,,"(8,8)",diac
745,third,robert_train_diac,591,wrong_boundary,DATETIME,DATETIME,"(12,13)","(12,12)",diac
746,third,robert_train_diac,592,missed,PERSON,O,"(31,31)",,diac
747,third,robert_train_diac,593,wrong_boundary,EVENT,EVENT,"(30,43)","(30,38)",diac
748,third,robert_train_diac,593,missed,ORG,O,"(13,16)",,diac
749,third,robert_train_diac,593,spurious,O,DATETIME,,"(43,43)",diac
750,third,robert_train_diac,596,missed,PERSON,O,"(5,5)",,diac
751,third,robert_train_diac,597,wrong_boundary,PERSON,PERSON,"(29,33)","(29,37)",diac
752,third,robert_train_diac,597,missed,GPE,O,"(21,21)",,diac
753,third,robert_train_diac,597,missed,PERSON,O,"(26,26)",,diac
754,third,robert_train_diac,597,missed,GPE,O,"(35,35)",,diac
755,third,robert_train_diac,597,missed,GPE,O,"(36,36)",,diac
756,third,robert_train_diac,597,missed,GPE,O,"(37,37)",,diac
757,third,robert_train_diac,598,missed,PERSON,O,"(3,3)",,diac
758,third,robert_train_diac,602,wrong_type,LOC,"(23,23)","(23,23)",
759,third,robert_train_diac,602,wrong_type,LOC,"(25,28)","(25,28)",
760,third,robert_train_diac,602,wrong_type,LOC,"(24,24)","(24,24)",
761,third,robert_train_diac,604,wrong_boundary,LOC,LOC,"(36,38)","(32,38)",diac
762,third,robert_train_diac,604,wrong_boundary,LOC,LOC,"(53,53)","(52,55)",diac
